,user_id,chat_id,message,spam
545,461468765,-1001171769456,░░░░░░░█▐▓▓░████▄▄▄█▀▄▓▓░░░░░▄█▌▀▄▓▓▄▄▄▄▀▀▀▄▓▓▓▓░░░▄█▀▀▄▓█▓▓▓▓▓▓▓▓▓▓▓▓▀░░░█▀▄▓▓▓███▓▓▓███▓▓▓▄░░▄░█▌▓▓▓▀▀▓▓▓▓███▓▓▓▓▓▓▓▄▀▐█▐██▐░▄▓▓▓▓▓▀▄░▀▓▓▓▓▓▓▓█▌███▓▓▓▓▓▓▓▓▐░░▄▓▓███▓▓█▐█▓▀░░▀▓▓▓▓▓▓▓▓▓██████▓▌▓▄▌▀░▀░▐▀█▄▓▓█████████▌▓▓▓▄▄▀▓▓▓▀▓▓▓▓▓▓▓▓█▓█▓█▐▓▓▓▓▓▓▄▄▄▓▓▓▓▓▓█▓█▓█▓,1
546,461468765,-1001171769456,██░└┐░░░░░░░░░░░░░░░░░┌┘░████░░└┐░░░░░░░░░░░░░░░┌┘░░████░░┌┘▄▄▄▄▄░░░░░▄▄▄▄▄└┐░░████▌░│██████▌░░░▐██████│░▐█████░│▐███▀▀░░▄░░▀▀███▌│░█████▀─┘░░░░░░░▐█▌░░░░░░░└─▀████▄░░░▄▄▄▓░░▀█▀░░▓▄▄▄░░░▄██████▄─┘██▌░░░░░░░▐██└─▄█████████░░▐█─┬┬┬┬┬┬┬─█▌░░█████████▌░░░▀┬┼┼┼┼┼┼┼┬▀░░░▐█████████▄░░░└┴┴┴┴┴┴┴┘░░░▄█████,1
547,461468765,-1001171769456,Блясуканахуйпиздецжопабандитауебляебаныйротнахуйсукаауф,1
548,461468765,-1001171769456,ФлиапЗдоровПриветLaciaMemeFrameFTGModulesmasterweatherpyАвторЯкалендарьЯКоммандаБезматериhttpstmeavanaakauntПомогитеплизнепонЕьанийглебушкаКаторийЯжехeqхуйпоймиАпочемупихеляЧтртыnoteFl1ydразъебрасмеялакалькуляторморгенвкланвауеОбновнеттекстаподругомуработаетАхахахУгуСпизды,1
549,461468765,-1001171769456,ПорядочныйKØSŦŶAded0nleanАняМихаилШуфутинскийсачтикахулетактрепетноживетвоэто,1
550,461468765,-1001171769456,товарнякпопуткимосквасижуубратков,1
551,461468765,-1001171769456,ебатьвсехвжопу,1
552,461468765,-1001171769456,нучесремвлоги,1
553,461468765,-1001171769456,🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿,1
554,461468765,-1001171769456,Читайкоранебибаран,1
555,461468765,-1001171769456,Узбекипидарасы,1
556,448233433,-1001171769456,rfdj,0
557,448233433,-1001171769456,каво,0
558,461468765,-1001171769456,execsukaebannayamessagerespondпродамнюдсыдуровасейчасза50рублей,1
559,842632896,-1001171769456,продамнюдсыдуровасейчасза50рублей,1
560,461468765,-1001171769456,дааааа,0
561,448233433,-1001171769456,ура,0
562,461468765,-1001171769456,КРИИИИИИЛЛЛ,0
563,448233433,-1001171769456,победа,0
564,448233433,-1001171769456,аэтостараямодель,0
565,448233433,-1001171769456,скорановаябудет,0
566,461468765,-1001171769456,блять,0
567,1455492082,-1001171769456,абмиры,0
568,461468765,-1001171769456,узбекисалам,0
569,1455492082,-1001171769456,админысоситехуй,0
570,1455492082,-1001171769456,гагага,0
571,1455492082,-1001171769456,ху,0
572,1455492082,-1001171769456,й,0
573,1455492082,-1001171769456,хуй,1
574,1455492082,-1001171769456,йххй,0
575,1455492082,-1001171769456,цххцх,0
576,1455492082,-1001171769456,вхх,0
577,1455492082,-1001171769456,вхв,0
578,1455492082,-1001171769456,вхв,0
579,1455492082,-1001171769456,ХУЙ,1
580,461468765,-1001171769456,нигерниггерпидорас,1
581,1455492082,-1001171769456,матьебал,1
582,461468765,-1001171769456,ооо,0
583,461468765,-1001171769456,давычто,0
584,461468765,-1001171769456,проснулись,0
585,1455492082,-1001171769456,нигер,0
586,461468765,-1001171769456,еббанныййсжвговнобот,0
587,1455492082,-1001171769456,,0
588,461468765,-1001171769456,пидорас,1
589,1455492082,-1001171769456,белыйчеловек,0
590,461468765,-1001171769456,пидор,0
591,461468765,-1001171769456,педик,0
592,461468765,-1001171769456,ладноэтодолженбытьименнопидорас,0
593,1455492082,-1001171769456,блялол,0
594,1455492082,-1001171769456,шасещеприколбудет,0
595,1455492082,-1001171769456,пизда,0
596,1455492082,-1001171769456,аххпа,0
597,461468765,-1001171769456,нетпиздыы,0
598,461468765,-1001171769456,эм,0
599,461468765,-1001171769456,ам,0
600,461468765,-1001171769456,агде,0
601,461468765,-1001171769456,собсна,0
602,1455492082,-1001171769456,выше,0
603,1455492082,-1001171769456,там,0
604,1455492082,-1001171769456,хуй залупа,0
605,1455492082,-1001171769456,алыча,1
606,1455492082,-1001171769456,сосите хуй,0
607,1455492082,-1001171769456,педики,0
608,1455492082,-1001171769456,мать ебал,1
609,461468765,-1001171769456,алыча блять,1
610,1455492082,-1001171769456,,0
611,1455492082,-1001171769456,алыча,1
612,461468765,-1001171769456,ахахпхаххаах,0
613,1455492082,-1001171769456,эм,0
614,1455492082,-1001171769456,блять,0
615,461468765,-1001171769456,оно с пробелами теперь,0
616,1455492082,-1001171769456,,0
617,1455492082,-1001171769456,стало хуже,0
618,1455492082,-1001171769456,АХАХХА,0
619,461468765,-1001171769456,тогда,0
620,461468765,-1001171769456,не оно больше думает,0
621,1455492082,-1001171769456,или нет,0
622,1455492082,-1001171769456,хмммм,0
623,461468765,-1001171769456,большой ум,0
624,1455492082,-1001171769456,ХЙУ,0
625,1455492082,-1001171769456,ХУЙ,1
626,1455492082,-1001171769456,ХУЙ,1
627,461468765,-1001171769456,узбеКИ УЗБЕки ПОРА САЛАМ СЛАЛАДАД АЛЛАХХХХ,1
628,384327785,-1001171769456,тогда вам нельзя в го,0
629,461468765,-1001171769456,ряяяяяяяя,1
630,1455492082,-1001171769456,УЗБЕКИ,0
631,1455492082,-1001171769456,кстати еще,0
632,384327785,-1001171769456,го можно описать одной фразой ты не сможешь здесь выебываться никак,0
633,1455492082,-1001171769456,прикол придкмал,0
634,461468765,-1001171769456,spamsukaebannaya узбеКИ УЗБЕки ПОРА САЛАМ СЛАЛАДАД АЛЛАХХХХ,1
635,842632896,-1001171769456,Nice number bro,0
636,384327785,-1001171769456,всё делается максимально чтобы люди друг друга понимали,0
637,384327785,-1001171769456,а ещё кстати компилятор не даст тебе сделать тело функции ниже головы,0
638,461468765,-1001171769456,умно,0
639,461468765,-1001171769456,ну и заимпортить чтото и забыть,0
640,384327785,-1001171769456,да,0
641,1455492082,-1001171769456,узебки,0
642,1455492082,-1001171769456,узбеки,1
643,1455492082,-1001171769456,ххахыхвх,0
644,1455492082,-1001171769456,бля,0
645,1455492082,-1001171769456,спс хуле,0
646,1455492082,-1001171769456,хуй,1
647,1455492082,-1001171769456,хуй,1
648,461468765,-1001171769456,spamsukaebannaya 3 узбеки узбеки пора салам слаладад аллахххх,1
649,842632896,-1001171769456,узбеки узбеки пора салам слаладад аллахххх,1
650,842632896,-1001171769456,узбеки узбеки пора салам слаладад аллахххх,1
651,842632896,-1001171769456,узбеки узбеки пора салам слаладад аллахххх,1
652,1455492082,-1001171769456,ххаха,0
653,461468765,-1001171769456,unmute,1
654,1455492082,-1001171769456,хуй,1
655,461468765,-1001171769456,mjzbn,0
656,461468765,-1001171769456,узбеки узбеки пора салам слаладад аллахххх,1
657,1455492082,-1001171769456,эмммммм,0
658,1455492082,-1001171769456,салам,1
659,461468765,-1001171769456,ping,0
660,461468765,-1001171769456,хуй залупа алыча,0
661,1455492082,-1001171769456,узбек,0
662,1455492082,-1001171769456,узбечка,0
663,461468765,-1001171769456,не надо,0
664,1455492082,-1001171769456,алыча,1
665,461468765,-1001171769456,это расизм уже,0
666,1455492082,-1001171769456,алыча,1
667,461468765,-1001171769456,блять да почему,0
668,461468765,-1001171769456,зачем,0
669,1455492082,-1001171769456,алыча и мать ебал,1
670,461468765,-1001171769456,дурачина,0
671,461468765,-1001171769456,unmute,1
672,1455492082,-1001171769456,фух,0
673,461468765,-1001171769456,ахахахах,0
674,1455492082,-1001171769456,спс,0
675,461468765,-1001171769456,оно мне анмут,0
676,461468765,-1001171769456,забанило,0
677,461468765,-1001171769456,шмара,1
678,461468765,-1001171769456,захахахахаха,0
679,461468765,-1001171769456,visible confusion,0
680,1455492082,-1001171769456,ага,0
681,461468765,-1001171769456,mute,0
682,461468765,-1001171769456,unmute,1
683,461468765,-1001171769456,причём только анмут блять,0
684,1455492082,-1001171769456,каво,0
685,461468765,-1001171769456,рекстест,0
686,1455492082,-1001171769456,ага,0
687,1455492082,-1001171769456,алыча блять,0
688,461468765,-1001171769456,гагага,0
689,461468765,-1001171769456,алыча,1
690,1455492082,-1001171769456,хм,0
691,461468765,-1001171769456,ахажпхахахах,0
692,1455492082,-1001171769456,алыча,1
693,461468765,-1001171769456,азпзазжахахаахах,0
694,1455492082,-1001171769456,xtr,0
695,1455492082,-1001171769456,чек,0
696,461468765,-1001171769456,чё оно мои ахахахи не банит,0
697,461468765,-1001171769456,кого алычу,0
698,461468765,-1001171769456,а,0
699,461468765,-1001171769456,о,0
700,461468765,-1001171769456,хм мхмхмххмхмхмхм,0
701,461468765,-1001171769456,надо автоматизировать процесс,0
702,1455492082,-1001171769456,хм хм,0
703,1455492082,-1001171769456,чего именно,0
704,461468765,-1001171769456,надо больше спамящих долбаебов,0
705,461468765,-1001171769456,обучения весы эти твои,0
706,461468765,-1001171769456,и им подобные,0
707,448233433,-1001171769456,угум,0
708,448233433,-1001171769456,шас делаю,0
709,461468765,-1001171769456,ты сделал же delspam,0
710,448233433,-1001171769456,,0
711,448233433,-1001171769456,❤️,0
712,448233433,-1001171769456,сделаю потом,0
713,461468765,-1001171769456,тогда да надо больше всякого спам контента,0
714,448233433,-1001171769456,dataset,0
715,448233433,-1001171769456,будет сюда,0
716,448233433,-1001171769456,кидать его,0
717,448233433,-1001171769456,файлом,0
718,461468765,-1001171769456,а оно в лс это самое да нет,0
719,448233433,-1001171769456,хз,0
720,448233433,-1001171769456,кстати,0
721,448233433,-1001171769456,хз,0
722,448233433,448233433,хуй,1
723,461468765,461468765,алыча,1
724,448233433,-1001171769456,,0
725,448233433,-1001171769456,,0
726,461468765,-1001171769456,да,0
727,461468765,-1001171769456,вижу,0
728,461468765,-1001171769456,а sukaebannaya удостоен права на аддспам,0
729,448233433,-1001171769456,,0
730,461468765,-1001171769456,чудесно значит можно будет скрипт и сделать,0
731,461468765,-1001171769456,итермессагес,0
732,448233433,-1001171769456,ура,0
733,461468765,-1001171769456,бля 6 утра,0
734,461468765,-1001171769456,хмхмхмх,0
735,448233433,-1001171769456,норм,0
736,448233433,-1001171769456,ахуенчик,0
737,448233433,-1001171769456,обожаю так работать,0
738,461468765,-1001171769456,да вообще блять да,0
739,461468765,-1001171769456,кстати кстати,0
740,461468765,-1001171769456,надо кинуть это самое,0
741,461468765,-1001171769456,как его,0
742,461468765,-1001171769456,господи,0
743,461468765,-1001171769456,пр,0
744,448233433,-1001171769456,пулл,0
745,448233433,-1001171769456,пур,0
746,448233433,-1001171769456,пр,0
747,461468765,-1001171769456,mem,0
748,461468765,-1001171769456,вот да,0
749,448233433,-1001171769456,еба,1
750,461468765,-1001171769456,pr отменяется скрин заблокал доступ,0
751,461468765,-1001171769456,эм что,0
752,461468765,-1001171769456,простите что,0
753,448233433,-1001171769456,каво,0
754,461468765,-1001171769456,у меня везде режим анона,0
755,461468765,-1001171769456,потому что нипочему,1
756,461468765,-1001171769456,но блять это пиздец,0
757,448233433,-1001171769456,эээ,0
758,461468765,-1001171769456,githubcomrgitcheckyourstats,0
759,461468765,-1001171769456,надо чтобы было configadmins,0
760,461468765,-1001171769456,это обязательно,0
761,461468765,-1001171769456,а я это не указал в этом,0
762,461468765,-1001171769456,блять щас,0
763,448233433,-1001171769456,жду,0
764,461468765,-1001171769456,гтво,0
765,448233433,-1001171769456,кк,0
766,461468765,-1001171769456,это не мастер так что похуй все равно все в скваше будет,0
767,448233433,-1001171769456,у нас конфликт будет кстати,0
768,461468765,-1001171769456,его легко пофиксить,0
769,461468765,-1001171769456,удалением мейна в мастере,0
770,448233433,-1001171769456,,0
771,448233433,-1001171769456,шас,0
772,448233433,-1001171769456,делаю,0
773,461468765,-1001171769456,ты хочешь а зачем,1
774,461468765,-1001171769456,пора бы сделать возможность скипать и не скипать обновы,0
775,448233433,-1001171769456,как,0
776,461468765,-1001171769456,одной строкой блять,0
777,448233433,-1001171769456,не я не это делаю,0
778,448233433,-1001171769456,а модель,0
779,461468765,-1001171769456,skip значит скип а нет skip значица не скип,0
780,461468765,-1001171769456,конец,0
781,461468765,-1001171769456,конец,0
782,448233433,-1001171769456,ээ,1
783,461468765,-1001171769456,эм,0
784,461468765,-1001171769456,а,0
785,461468765,-1001171769456,эм,0
786,461468765,-1001171769456,а,0
787,461468765,-1001171769456,стоп чё,0
788,448233433,-1001171769456,xj,0
789,448233433,-1001171769456,чо,0
790,461468765,-1001171769456,u r boldaeb where is the database,0
791,448233433,-1001171769456,посмотри,0
792,461468765,-1001171769456,чё блять,0
793,461468765,-1001171769456,githubcomrgitcheckyourstatspull12,0
794,448233433,-1001171769456,че,0
795,448233433,-1001171769456,стой,0
796,461468765,-1001171769456,ты чо,0
797,448233433,-1001171769456,ебатььь,0
798,448233433,-1001171769456,тупой,0
799,461468765,-1001171769456,какой ты,0
800,448233433,-1001171769456,сука,0
801,461468765,-1001171769456,куда ты,0
802,448233433,-1001171769456,я долбаеб,0
803,448233433,-1001171769456,я подумал это бд,0
804,448233433,-1001171769456,пиздец,0
805,461468765,-1001171769456,all ok bu ti dont understaynd,0
806,461468765,-1001171769456,кстати скип готов ну проста говорю,0
807,461468765,-1001171769456,надо пойти это самое,0
808,461468765,-1001171769456,как его,0
809,461468765,-1001171769456,включить на другую группу вот,0
810,448233433,-1001171769456,всм,0
811,461468765,-1001171769456,нважн делай,0
812,448233433,-1001171769456,jr,0
813,448233433,-1001171769456,ok,0
814,461468765,-1001171769456,plot,0
815,448233433,-1001171769456,клас,0
816,461468765,-1001171769456,mem,0
817,461468765,-1001171769456,plot,0
818,461468765,-1001171769456,plot,0
819,461468765,-1001171769456,mem,0
820,461468765,-1001171769456,plot,0
821,461468765,-1001171769456,mem,0
822,448233433,-1001171769456,1412mib,0
823,448233433,-1001171769456,1412mib,0
824,448233433,-1001171769456,1412mib,0
825,448233433,-1001171769456,1412mib,0
826,448233433,-1001171769456,1412mib,0
827,448233433,-1001171769456,1412mib,0
828,448233433,-1001171769456,1412mib,0
829,448233433,-1001171769456,1412mib,0
830,448233433,-1001171769456,plot,0
831,448233433,-1001171769456,plot,0
832,448233433,-1001171769456,plot,0
833,461468765,-1001171769456,cumplot,0
834,448233433,-1001171769456,plot,0
835,448233433,-1001171769456,plot,0
836,448233433,-1001171769456,plot,0
837,448233433,-1001171769456,plot,0
838,448233433,-1001171769456,plot,0
839,448233433,-1001171769456,plot,0
840,461468765,-1001171769456,mem,0
841,448233433,-1001171769456,м,0
842,448233433,-1001171769456,plot,0
843,448233433,-1001171769456,plot,0
844,448233433,-1001171769456,plot,0
845,448233433,-1001171769456,plot,0
846,448233433,-1001171769456,plot,0
847,448233433,-1001171769456,plot,0
848,461468765,-1001171769456,mem,0
849,461468765,-1001171769456,mem,0
850,461468765,-1001171769456,message cant be deleted,0
851,461468765,-1001171769456,ладно,0
852,461468765,-1001171769456,потом,0
853,448233433,-1001171769456,сука,0
854,448233433,-1001171769456,у меня фикс,0
855,448233433,-1001171769456,уже,0
856,448233433,-1001171769456,этого,0
857,448233433,-1001171769456,залить что ли,0
858,461468765,-1001171769456,mem,0
859,461468765,-1001171769456,mem,0
860,461468765,-1001171769456,plot,0
861,461468765,-1001171769456,mem,0
862,461468765,-1001171769456,mem,0
863,461468765,-1001171769456,fuck,0
864,461468765,-1001171769456,it’s em,0
865,461468765,-1001171769456,dead yeh,0
866,461468765,-1001171769456,no,0
867,461468765,-1001171769456,alive,0
868,461468765,-1001171769456,mem,0
869,448233433,-1001171769456,fff,0
870,461468765,-1001171769456,крч а можно вопрос,0
871,448233433,-1001171769456,,0
872,461468765,-1001171769456,почему когда всё это самое,0
873,461468765,-1001171769456,как его,0
874,461468765,-1001171769456,асинк,0
875,461468765,-1001171769456,то памяти больше тратится,0
876,461468765,-1001171769456,mem,0
877,461468765,-1001171769456,mem,0
878,461468765,-1001171769456,cumplot,0
879,461468765,-1001171769456,mem,0
880,461468765,-1001171769456,опять,0
881,461468765,-1001171769456,опять сдох,0
882,461468765,-1001171769456,mem,0
883,461468765,-1001171769456,mem,0
884,461468765,-1001171769456,mem,0
885,461468765,-1001171769456,mem,0
886,461468765,-1001171769456,mem,0
887,461468765,-1001171769456,mem,0
888,461468765,-1001171769456,mem,0
889,461468765,-1001171769456,mem,0
890,461468765,-1001171769456,mem,0
891,461468765,-1001171769456,mem,0
892,448233433,-1001171769456,бля ну ты головой то подумаай,0
893,461468765,-1001171769456,так оно должно всё очищаться после того как сделало,0
894,461468765,-1001171769456,зато оно рил асинк,0
895,461468765,-1001171769456,spam 10 plot,1
896,461468765,-1001171769456,plot,0
897,461468765,-1001171769456,plot,0
898,461468765,-1001171769456,plot,0
899,461468765,-1001171769456,plot,0
900,461468765,-1001171769456,plot,0
901,461468765,-1001171769456,plot,0
902,461468765,-1001171769456,plot,0
903,461468765,-1001171769456,plot,0
904,461468765,-1001171769456,plot,0
905,461468765,-1001171769456,plot,0
906,461468765,-1001171769456,и вот они,0
907,461468765,-1001171769456,mem,0
908,461468765,-1001171769456,mem,0
909,461468765,-1001171769456,mem,0
910,461468765,-1001171769456,mem,0
911,461468765,-1001171769456,mem,0
912,448233433,-1001171769456,ебани ка asyncioalltasks,0
913,448233433,-1001171769456,посмотри что будет,0
914,461468765,-1001171769456,а зачем аллоу,0
915,461468765,-1001171769456,а хотя мб так и надо,0
916,461468765,-1001171769456,а как их,0
917,461468765,-1001171769456,стоп,0
918,448233433,-1001171769456,вдруг они у тебя остаются ебать,0
919,461468765,-1001171769456,plot,0
920,461468765,-1001171769456,mem,0
921,461468765,-1001171769456,mem,0
922,461468765,-1001171769456,plot,0
923,461468765,-1001171769456,mem,0
924,461468765,-1001171769456,mem,0
925,461468765,-1001171769456,mem,0
926,461468765,-1001171769456,cumplot,0
927,461468765,-1001171769456,mem,0
928,461468765,-1001171769456,mem,0
929,461468765,-1001171769456,spam 10 plot,1
930,461468765,-1001171769456,plot,0
931,461468765,-1001171769456,plot,0
932,461468765,-1001171769456,plot,0
933,461468765,-1001171769456,plot,0
934,461468765,-1001171769456,plot,0
935,461468765,-1001171769456,plot,0
936,461468765,-1001171769456,plot,0
937,461468765,-1001171769456,plot,0
938,461468765,-1001171769456,plot,0
939,461468765,-1001171769456,plot,0
940,461468765,-1001171769456,mem,0
941,461468765,-1001171769456,mem,0
942,461468765,-1001171769456,yeah that’s great,0
943,461468765,-1001171769456,spam 10 cumplot,0
944,461468765,-1001171769456,cumplot,0
945,461468765,-1001171769456,cumplot,0
946,461468765,-1001171769456,cumplot,0
947,461468765,-1001171769456,cumplot,0
948,461468765,-1001171769456,cumplot,0
949,461468765,-1001171769456,cumplot,0
950,461468765,-1001171769456,cumplot,0
951,461468765,-1001171769456,cumplot,0
952,461468765,-1001171769456,cumplot,0
953,461468765,-1001171769456,cumplot,0
954,461468765,-1001171769456,mem,0
955,461468765,-1001171769456,plot,0
956,461468765,-1001171769456,mem,0
957,461468765,-1001171769456,plot,0
958,461468765,-1001171769456,mem,0
959,448233433,-1001171769456,ахахах,0
960,461468765,-1001171769456,hm мне больше сказать нечего,0
961,461468765,-1001171769456,я спать,0
962,448233433,-1001171769456,спокойной,0
963,448233433,-1001171769456,аххах,0
964,448233433,-1001171769456,ебаать,0
965,448233433,-1001171769456,так работает,0
966,448233433,-1001171769456,ахуеть,0
967,461468765,-1001171769456,дай линку на дешборд,0
968,448233433,-1001171769456,всм,0
969,461468765,-1001171769456,впрм,0
970,461468765,-1001171769456,кинь линку просто,0
971,448233433,-1001171769456,httpswakatimecomdashboard,0
972,461468765,-1001171769456,у меня во встроенном браузере тг авторизированные сессии,0
973,461468765,-1001171769456,спс ибо,0
974,448233433,-1001171769456,нез,0
975,461468765,-1001171769456,что значит unknown блять,0
976,461468765,-1001171769456,сука,0
977,461468765,-1001171769456,как ты сделал его,0
978,448233433,-1001171769456,хз,0
979,461468765,-1001171769456,именным,0
980,448233433,-1001171769456,хз,0
981,448233433,-1001171769456,назвал,0
982,461468765,-1001171769456,бля,0
983,461468765,-1001171769456,ладно похуй,0
984,461468765,-1001171769456,спокойной,0
985,448233433,-1001171769456,стой,0
986,448233433,-1001171769456,я уже написал,0
987,448233433,-1001171769456,алоо,0
988,448233433,-1001171769456,demenkop,0
989,448233433,-1001171769456,готова версия два,0
990,448233433,-1001171769456,модельки,0
991,461468765,-1001171769456,что что,0
992,461468765,-1001171769456,а,0
993,461468765,-1001171769456,да,0
994,461468765,-1001171769456,я видел,0
995,461468765,-1001171769456,097,0
996,461468765,-1001171769456,вот,0
997,448233433,-1001171769456,жди,0
998,448233433,-1001171769456,бля,0
999,461468765,-1001171769456,кого,0
1000,448233433,-1001171769456,минуту,0
1001,461468765,-1001171769456,ладно,0
1002,461468765,-1001171769456,сука щас умру кого ждать то,0
1003,461468765,-1001171769456,я пока что стату ругита чекну тегнешь,0
1004,448233433,-1001171769456,такс,0
1005,448233433,-1001171769456,ну антиспам 2.0,0
1006,448233433,-1001171769456,у админа мать шлюха,1
1007,448233433,-1001171769456,юху,0
1008,448233433,-1001171769456,мать админа шлюх,0
1009,448233433,-1001171769456,опааа,0
1010,448233433,-1001171769456,ало,0
1011,448233433,-1001171769456,ало,0
1012,448233433,-1001171769456,ало,0
1013,448233433,-1001171769456,@demenkop,0
1014,448233433,-1001171769456,ало,0
1015,448233433,-1001171769456,ало,0
1016,448233433,-1001171769456,ув,0
1017,448233433,-1001171769456,ВУУ,0
1018,448233433,-1001171769456,ауе,1
1019,448233433,-1001171769456,у Даниила мама абрикос,0
1020,448233433,-1001171769456,мама данила абрикос,1
1021,448233433,-1001171769456,видишь?,0
1022,461468765,-1001171769456,хм,0
1023,461468765,-1001171769456,умное,0
1024,448233433,-1001171769456,ебать красотаааа,0
1025,461468765,-1001171769456,но нам надо умнеее!!!!!,0
1026,448233433,-1001171769456,абрикос даниила мама,1
1027,448233433,-1001171769456,сука куда еще умнее,0
1028,448233433,-1001171769456,абрикос даиила мама,0
1029,461468765,-1001171769456,больше ума,0
1030,448233433,-1001171769456,виш,0
1031,448233433,-1001171769456,он умнее миши,0
1032,461468765,-1001171769456,максимальное кол-во ума,0
1033,461468765,-1001171769456,это не достижение,0
1034,448233433,-1001171769456,+++,0
1035,448233433,-1001171769456,уже,0
1036,448233433,-1001171769456,ПРОДАМ СЕБЯ ЗА МАКБУК ПРО 16,1
1037,448233433,-1001171769456,оПААА,0
1038,448233433,-1001171769456,МАКБУК ПРо 4,0
1039,448233433,-1001171769456,14,0
1040,448233433,-1001171769456,красиво,0
1041,448233433,-1001171769456,удалило,0
1042,461468765,-1001171769456,продам пк писать в лс,1
1043,448233433,-1001171769456,ПРОДАМ СЕБЯ,1
1044,461468765,-1001171769456,ок,0
1045,448233433,-1001171769456,продам маму писать в абрикос,1
1046,461468765,-1001171769456,ой,0
1047,448233433,-1001171769456,ай,0
1048,448233433,-1001171769456,больно,0
1049,461468765,-1001171769456,а кто может это самое да?,0
1050,448233433,-1001171769456,что?,0
1051,461468765,-1001171769456,добавлять спам итп,0
1052,448233433,-1001171769456,пока все,0
1053,448233433,-1001171769456,и если сообщение спам,0
1054,448233433,-1001171769456,то оно его тоже,0
1055,448233433,-1001171769456,добавляет,0
1056,461468765,-1001171769456,"плоха, блочь",0
1057,448233433,-1001171769456,чтобы вариативность была,0
1058,448233433,-1001171769456,+++,0
1059,461468765,-1001171769456,только я потом утром (3 дня) напишу разблочить @sukaebannaya,0
1060,461468765,-1001171769456,буду пополнять это самое да,0
1061,448233433,-1001171769456,какие три дня,0
1062,461468765,-1001171769456,три часа дня,0
1063,461468765,-1001171769456,3:00,0
1064,448233433,-1001171769456,ок!!!,0
1065,461468765,-1001171769456,спкн,0
1066,448233433,-1001171769456,спокойной ночи,0
1067,448233433,-1001171769456,❤️,0
1068,448233433,-1001171769456,/start@anotherDemenkopsBot,0
1069,1455492082,-1001171769456,арбуз,0
1070,1455492082,-1001171769456,арбуз,0
1071,1455492082,-1001171769456,арбуз,0
1072,1455492082,-1001171769456,арбуз,0
1073,1455492082,-1001171769456,арбуз,0
1074,1455492082,-1001171769456,арбуз,0
1075,1455492082,-1001171769456,арбуз,0
1076,1455492082,-1001171769456,абрикос,0
1077,1455492082,-1001171769456,мать ебал,1
1078,1455492082,-1001171769456,да соси,1
1079,1455492082,-1001171769456,уебище поганое,1
1080,448233433,-1001171769456,a ok,0
1081,947053582,-1001171769456,Вы спите когда нибудь?,0
1082,947053582,-1001171769456,https://t.me/rugit_dev/15847,0
1083,947053582,-1001171769456,15к уже,0
1084,1301738176,-1001171769456,Нет,0
1085,448233433,-1001171769456,Пиздец нет,0
1086,1455492082,-1001171769456,хуй,1
1087,448233433,-1001171769456,ЕСЛИ БЛЯТЬ ОН ЛЕЖИИТ НАХУЙ РЯДОМ,0
1088,448233433,-1001171769456,УРААА,0
1089,448233433,-1001171769456,УРААА,0
1090,448233433,-1001171769456,УРАААа,0
1091,448233433,-1001171769456,фикс бага,0
1092,448233433,-1001171769456,котрого и не было,0
1093,448233433,-1001171769456,пиздец),0
1094,461468765,-1001171769456,GTKAgg,0
1095,947053582,-1001171769456,Изменяй точность на тест сете,0
1096,461468765,-1001171769456,.spam 5 /plot,0
1097,461468765,-1001171769456,/plot,0
1098,461468765,-1001171769456,/plot,0
1099,461468765,-1001171769456,/plot,0
1100,461468765,-1001171769456,/plot,0
1101,461468765,-1001171769456,/plot,0
1102,461468765,-1001171769456,.spam 5 /cumplot,0
1103,461468765,-1001171769456,/cumplot,0
1104,461468765,-1001171769456,/cumplot,0
1105,461468765,-1001171769456,/cumplot,0
1106,461468765,-1001171769456,/cumplot,0
1107,461468765,-1001171769456,/cumplot,0
1108,461468765,-1001171769456,/mem,0
1109,448233433,-1001171769456,"accuracy = accuracy_score(self.data[""spam""], classifier.predict(messages))",0
1110,947053582,-1001171769456,Ну это обычный loss,0
1111,448233433,-1001171769456,ну а зач еще что-то,0
1112,947053582,-1001171769456,https://scikit-learn.org/stable/modules/generated/sklearn.model_selection.train_test_split.html,0
1113,448233433,-1001171769456,"Не, я знаю это",0
1114,448233433,-1001171769456,офк,0
1115,448233433,-1001171769456,просто у меня и до этого логировался score,0
1116,448233433,-1001171769456,И тут решил вот,0
1117,461468765,-1001171769456,"File ""/home/ubuntu/.local/lib/python3.8/site-packages/matplotlib/backends/backend_gtk3.py"", line 54, in <module>
    raise ImportError(exc)
ImportError: constructor returned NULL",0
1118,947053582,-1001171769456,Ну так скор на тест сете и просто на датасете два разных числа,0
1119,947053582,-1001171769456,Попробуй научить его на 75% датасета а на остальном посчитай accuracy score,0
1120,448233433,-1001171769456,окс,0
1121,947053582,-1001171769456,.,0
1122,448233433,-1001171769456,знаюююю,0
1123,448233433,-1001171769456,лень просто,0
1124,448233433,-1001171769456,но ладно,0
1125,448233433,-1001171769456,сделаю шас,0
